id,symbol,name,Proximal,Distal,foldChange,log2FoldChange,pval,FDR
ENSDARG00000002285,mcoln1a,,164.0466538,339.3228054,2.068446561,1.048547686,1.58E-13,3.00E-12
ENSDARG00000002293,si:ch211-197g15.9,si:ch211-197g15.9,352.0051816,688.5748977,1.956147175,0.968014919,8.07E-15,1.71E-13
ENSDARG00000002295,si:dkey-21p1.3,,8.987684349,6.558483841,0.729749047,-0.454527672,0.417931634,0.588241037
ENSDARG00000002298,ankrd22,ankyrin repeat domain 22,412.8538573,589.2748872,1.427319739,0.513308554,1.49E-05,9.33E-05
ENSDARG00000002299,arsh,arylsulfatase H,382.2675848,307.1057165,0.803379427,-0.315846578,0.012141955,0.035957272
ENSDARG00000002300,p2rx2,"purinergic receptor P2X, ligand-gated ion channel, 2",2.048369891,1.372193242,0.670056317,-0.577645738,0.760686814,0.869122935
ENSDARG00000002304,gins2,GINS complex subunit 2,19.93301165,24.23975658,1.216050086,0.282202651,0.347935278,0.517414999
ENSDARG00000002305,me3,"malic enzyme 3, NADP(+)-dependent, mitochondrial",887.8770303,804.9230244,0.906570494,-0.141508888,0.217108485,0.365975726
ENSDARG00000002330,lhx8a,LIM homeobox 8a,25.17991493,16.86876005,0.6699423,-0.57789125,0.06209333,0.13769493
ENSDARG00000002332,frmd6,FERM domain containing 6,471.6385876,422.3197259,0.895431039,-0.159345767,0.203937025,0.348654315
ENSDARG00000002333,fam102bb,"family with sequence similarity 102, member B, b",342.9034715,327.291686,0.954471911,-0.067225354,0.518327075,0.681091845
ENSDARG00000002336,dlc,deltaC,239.1182802,563.4807755,2.356488255,1.236638491,1.54E-06,1.17E-05
ENSDARG00000002339,ccdc101,coiled-coil domain containing 101,82.53768523,56.32067402,0.682366988,-0.551380243,0.047419855,0.110881543
ENSDARG00000002344,tubb4b,"tubulin, beta 4B class IVb",11427.46926,10646.46089,0.931655183,-0.102132,0.439287015,0.608284131
ENSDARG00000002353,tagapa,T-cell activation RhoGTPase activating protein a,93.21483622,108.0882512,1.159558886,0.213576086,0.239217933,0.393634008
ENSDARG00000002355,shpk,sedoheptulokinase,38.84365829,30.65272834,0.789136259,-0.341653664,0.16479417,0.297000058
ENSDARG00000002362,ubald1a,UBA-like domain containing 1a,137.1396142,222.5757456,1.62298198,0.698646982,1.05E-06,8.18E-06
ENSDARG00000002365,cers5,ceramide synthase 5,458.6597511,570.1797062,1.243142573,0.313991765,0.007797774,0.024745642
ENSDARG00000002369,si:ch211-202a12.4,,1258.469774,2135.918471,1.697234068,0.763185543,3.09E-12,5.20E-11
ENSDARG00000002377,mief2,,230.6368226,339.374221,1.471463861,0.557252111,1.88E-05,0.000116058
ENSDARG00000002385,atm,,1807.490522,1416.008269,0.783411292,-0.352158172,0.001026617,0.004235316
ENSDARG00000002391,tlcd1,TLC domain containing 1,514.9833508,428.1353111,0.831357905,-0.266458394,0.027796365,0.071725042
ENSDARG00000002396,cry-dash,cryptochrome DASH,185.0098588,314.312972,1.698894725,0.764596456,1.30E-08,1.36E-07
ENSDARG00000002401,gale,UDP-galactose-4-epimerase,955.0288127,1692.155876,1.771836705,0.825245649,1.34E-11,2.11E-10
ENSDARG00000002402,ercc3,excision repair cross-complementation group 3,331.9523688,350.0958311,1.05465666,0.076773411,0.549545021,0.707693327
ENSDARG00000002403,nusap1,nucleolar and spindle associated protein 1,26.31295863,28.10523367,1.06811119,0.095061839,0.772697919,0.877456895
ENSDARG00000002405,si:ch211-225b11.1,si:ch211-225b11.1,309.9223366,242.355174,0.781987496,-0.354782556,0.016672838,0.04691165
ENSDARG00000002411,pde4cb,CREB regulated transcription coactivator 1b,765.7924882,1383.039272,1.806022503,0.852815869,3.67E-14,7.33E-13
ENSDARG00000002445,prdm1a,"PR domain containing 1a, with ZNF domain",76.7791941,196.9519959,2.56515366,1.35904525,5.31E-18,1.48E-16
ENSDARG00000002463,arhgef37,Rho guanine nucleotide exchange factor (GEF) 37,68.49462167,72.5801493,1.059646552,0.08358313,0.622390642,0.765928625
ENSDARG00000002467,rdh14b,retinol dehydrogenase 14b (all-trans/9-cis/11-cis),70.35095837,69.47291701,0.987519305,-0.018119144,0.931830779,0.980998046
ENSDARG00000002479,ercc6l,excision repair cross-complementation group 6-like,90.44884061,85.47511784,0.94501126,-0.081596576,0.662072462,0.797034304
ENSDARG00000002483,,protein Wnt-7a-like,475.93313,675.7008114,1.419738087,0.505624806,0.000123441,0.000640011
ENSDARG00000002487,noc3l,NOC3-like DNA replication regulator,566.9483363,348.6486698,0.614957365,-0.701441704,5.97E-06,4.07E-05
ENSDARG00000002494,itgb6,"integrin, beta 6",1923.904512,1484.359212,0.771534882,-0.374196712,0.005158661,0.017316881
ENSDARG00000002506,zgc:92818,zgc:92818,137.7077584,107.0956995,0.777704343,-0.362706299,0.035908183,0.088360333
ENSDARG00000002507,itga10,"integrin, alpha 10",682.031706,885.3770773,1.298146071,0.376452728,0.00092877,0.003877439
ENSDARG00000002509,zgc:153911,zgc:153911,265.2343603,471.3064297,1.776940409,0.829395301,0.021738957,0.058662348
ENSDARG00000002523,hsdl2,hydroxysteroid dehydrogenase like 2,291.7403659,367.6758796,1.260283671,0.333748499,0.008507111,0.026628385
ENSDARG00000002533,adora2b,adenosine A2b receptor,140.9855386,138.8138858,0.984596737,-0.022395137,0.908962935,0.966843359
ENSDARG00000002536,tm9sf4,transmembrane 9 superfamily protein member 4,1405.173512,1469.552757,1.045815836,0.064628821,0.549547877,0.707693327
ENSDARG00000002538,smu1a,smu-1 suppressor of mec-8 and unc-52 homolog a (C. elegans),450.5710927,436.1813021,0.968063289,-0.046826725,0.72746705,0.847178842
ENSDARG00000002546,rundc3ab,RUN domain containing 3Ab,7.486486471,2.774747237,0.370718164,-1.431605291,0.024785034,0.065345154
ENSDARG00000002549,eif3eb,"eukaryotic translation initiation factor 3, subunit E, b",163.3553266,119.8159389,0.733469841,-0.44719045,0.003214106,0.011493192
ENSDARG00000002552,mapkapk2a,mitogen-activated protein kinase-activated protein kinase 2a,1708.864364,2564.22769,1.500544598,0.585486198,5.46E-08,5.27E-07
ENSDARG00000002564,syngr1a,synaptogyrin 1a,59.46632196,121.0804226,2.03610014,1.025808518,6.22E-09,6.89E-08
ENSDARG00000002571,tmod2,tropomodulin 2,1577.250519,2393.462436,1.517490018,0.601687026,6.23E-08,5.95E-07
ENSDARG00000002582,tbx15,T-box 15,73.28200127,76.89748489,1.049335911,0.069476584,0.726971562,0.846832261
ENSDARG00000002587,dpysl3,dihydropyrimidinase-like 3,882.5791895,493.9301445,0.559644495,-0.837417425,3.87E-13,7.12E-12
ENSDARG00000002591,ruvbl1,RuvB-like AAA ATPase 1,520.8549117,482.0822115,0.925559643,-0.111602135,0.465229463,0.632779122
ENSDARG00000002593,slc45a2,"solute carrier family 45, member 2",14.5541329,43.70884209,3.003053451,1.586430154,1.04E-08,1.11E-07
ENSDARG00000002600,pcsk1,proprotein convertase subtilisin/kexin type 1,33.61836544,11.43781185,0.340244728,-1.555355287,5.47E-07,4.49E-06
ENSDARG00000002601,irx7,iroquois homeobox 7,3.38917718,1.257288682,0.371157204,-1.429897726,0.164705301,0.296938975
ENSDARG00000002607,unm_sa1614,un-named sa1614,113.5219247,110.4872314,0.973268014,-0.039090953,0.820905546,0.910932313
ENSDARG00000002609,rnf145a,ring finger protein 145a,191.2772324,96.07189553,0.502267792,-0.993471329,9.51E-11,1.34E-09
ENSDARG00000002613,rpa3,replication protein A3,48.3020024,63.84180637,1.321715074,0.402411204,0.051477052,0.118575344
ENSDARG00000002632,anxa11b,annexin A11-like,641.1671215,744.2327997,1.160746729,0.215053215,0.051058157,0.117823417
ENSDARG00000002634,b4galt1,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",313.9612486,638.8904851,2.034930913,1.024979815,7.37E-08,6.97E-07
ENSDARG00000002635,zgc:85722,zgc:85722,114.8395994,61.91460883,0.539143902,-0.891257704,4.19E-07,3.50E-06
ENSDARG00000002642,sh3gl1b,SH3-domain GRB2-like 1b,331.6316696,240.396678,0.724891424,-0.464163175,0.000383618,0.001759396
ENSDARG00000002644,rgs5a,regulator of G-protein signaling 5a,738.206751,178.7511277,0.24214339,-2.046066471,1.39E-58,2.84E-56
ENSDARG00000002656,stxbp5a,syntaxin binding protein 5a (tomosyn),129.9060872,23.06490088,0.177556909,-2.493646595,1.32E-32,9.25E-31
ENSDARG00000002659,mapre1b,"microtubule-associated protein, RP/EB family, member 1b",1729.685122,1560.748935,0.902331304,-0.148270857,0.169584174,0.303259817
ENSDARG00000002663,optn,optineurin,574.6642454,1054.886202,1.835655123,0.876295035,2.29E-14,4.65E-13
ENSDARG00000002666,kcnj1b,"potassium inwardly-rectifying channel, subfamily J, member 1b",5.474888993,2.607854467,0.47642574,-1.069676734,0.194447587,0.335575766
ENSDARG00000002670,zgc:113944,zgc:113944,83.20832366,123.550029,1.484821935,0.570289928,0.000501074,0.002232039
ENSDARG00000002682,tbcela,,54.89348939,95.49700118,1.739664623,0.798809206,1.93E-05,0.000118869
ENSDARG00000002690,rabif,RAB interacting factor,81.38515097,76.67571212,0.942134641,-0.085994844,0.635777094,0.775591718
ENSDARG00000002701,rasl12,"RAS-like, family 12",38.33036128,39.72070983,1.036271828,0.051402491,0.975843679,1
ENSDARG00000002707,her11,hairy-related 11,4.28971235,5.57446361,1.299426099,0.377874587,0.58567843,0.736986826
ENSDARG00000002710,ncl,nucleolin,7288.444054,4528.505588,0.621326847,-0.686575701,0.000121338,0.000629808
ENSDARG00000002720,utp15,"utp15, U3 small nucleolar ribonucleoprotein, homolog",467.2177454,325.1374172,0.69590191,-0.523044128,0.001855351,0.007131325
ENSDARG00000002731,sdc2,syndecan 2,1095.624985,1345.571402,1.228131152,0.296464634,0.006837385,0.022114727
ENSDARG00000002732,spon2b,"spondin 2b, extracellular matrix protein",227.6602979,267.4606965,1.174822857,0.23244324,0.077119573,0.163992956
ENSDARG00000002745,tdh,L-threonine dehydrogenase,5641.611047,3168.357855,0.561605234,-0.832371713,2.65E-09,3.11E-08
ENSDARG00000002748,sema6d,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",30.06113395,22.51407679,0.748951383,-0.417056024,0.140424702,0.262667818
ENSDARG00000002750,phf20a,"PHD finger protein 20, a",127.2221943,140.4924617,1.104306982,0.143141277,0.349465057,0.519129177
ENSDARG00000002754,pdcd2l,programmed cell death 2-like,134.5426377,111.2555905,0.826918258,-0.274183371,0.088608402,0.183011045
ENSDARG00000002758,dedd1,death effector domain-containing 1,282.590295,293.1736964,1.037451265,0.053043566,0.786381013,0.886193464
ENSDARG00000002760,gdf5,growth differentiation factor 5,53.95705387,31.36481174,0.581299908,-0.782645415,0.000647355,0.002806205
ENSDARG00000002764,miox,myo-inositol oxygenase,7.31782319,6.754352058,0.923010692,-0.115580735,0.88698826,0.953519509
ENSDARG00000002771,si:ch211-48m9.1,,2.809298831,3.626757709,1.290879699,0.368354558,0.721870924,0.843988106
ENSDARG00000002773,htr1fa,5-hydroxytryptamine (serotonin) receptor 1Fa,0.561809908,4.72547499,8.397995354,3.07004499,0.003216829,0.011499413
ENSDARG00000002779,pdx1,pancreatic and duodenal homeobox 1,7.294130156,6.746919729,0.924989628,-0.112490906,0.88735056,0.953865171
ENSDARG00000002787,tle3a,transducin-like enhancer of split 3a,419.7251908,502.4744854,1.197150658,0.259604722,0.031596801,0.07961795
ENSDARG00000002790,ap2m1a,"adaptor-related protein complex 2, mu 1 subunit, a",1126.598046,1196.432552,1.06198701,0.086766119,0.423201268,0.593907926
ENSDARG00000002791,atp1a1a.1,"ATPase, Na+/K+ transporting, alpha 1a polypeptide, tandem duplicate 1",3552.642864,3474.503907,0.978005407,-0.032085654,0.723410819,0.845330145
ENSDARG00000002792,arcn1a,archain 1a,1284.851411,1247.345772,0.97080938,-0.042740048,0.731600144,0.849045001
ENSDARG00000002794,,E3 ubiquitin-protein ligase RNF14-like,227.1051947,262.1632921,1.154368741,0.207104139,0.165823542,0.298212247
ENSDARG00000002795,meis3,myeloid ecotropic viral integration site 3,21.20973656,13.82705525,0.651936589,-0.617196447,0.060713492,0.135301712
ENSDARG00000002798,cog8,component of oligomeric golgi complex 8,152.0108219,186.8234383,1.22901256,0.297499659,0.037086046,0.090686639
ENSDARG00000002816,rasgrf2b,Ras protein-specific guanine nucleotide-releasing factor 2b,125.0955613,198.2629068,1.584886945,0.664379932,7.04E-06,4.72E-05
ENSDARG00000002826,cep57l1,"centrosomal protein 57, like 1",100.5443398,81.52095314,0.810797928,-0.302585693,0.097328486,0.197030267
ENSDARG00000002830,trmt2a,trm2 tRNA methyltransferase 2 homolog A (S. cerevisiae),262.5420548,147.9687445,0.563601824,-0.827251815,6.23E-07,5.07E-06
ENSDARG00000002840,si:dkey-28b4.8,si:dkey-28b4.8,254.0277143,154.5200974,0.608282012,-0.717187754,2.52E-07,2.20E-06
ENSDARG00000002847,fndc1,fibronectin type III domain containing 1,367.1541045,507.7185727,1.382847648,0.46764222,0.00011224,0.000587533
ENSDARG00000002872,zgc:113210,zgc:113210,100.49037,81.60270755,0.812046921,-0.300365005,0.092956092,0.190120106
ENSDARG00000002877,reps1,RALBP1 associated Eps domain containing 1,626.4049232,510.4201841,0.814840928,-0.295409648,0.011082504,0.033283064
ENSDARG00000002880,si:ch211-287b5.1,VPS50 EARP/GARPII complex subunit,385.6282599,431.7110795,1.119500319,0.162854939,0.183890464,0.322283393
ENSDARG00000002894,aven,"apoptosis, caspase activation inhibitor",173.4001814,147.2555123,0.849224389,-0.23578229,0.113129863,0.221786842
ENSDARG00000002897,si:ch211-160o17.2,si:ch211-160o17.2,123.7128347,115.1267696,0.930597374,-0.103770979,0.492275894,0.658167667
ENSDARG00000002909,tjp3,tight junction protein 3,1704.019344,2024.497468,1.188071771,0.248621992,0.018656913,0.05152038
ENSDARG00000002912,adipor1a,adiponectin receptor 1a,259.7810629,282.2895622,1.086643778,0.119879075,0.375024077,0.54526081
ENSDARG00000002916,sec31b,Sec31 homolog B (S. cerevisiae),1310.084437,1509.949653,1.152558917,0.204840501,0.057090964,0.12878621
ENSDARG00000002933,gbx2,gastrulation brain homeobox 2,3.365013911,0.184597523,0.055138668,-4.180791778,0.006956323,0.022443587
ENSDARG00000002937,meis1a,Meis homeobox 1 a,176.3367095,43.60091144,0.247263683,-2.015877739,5.43E-31,3.43E-29
ENSDARG00000002945,bgnb,biglycan b,132.5157161,30.32188189,0.228823071,-2.127695578,2.83E-28,1.53E-26
ENSDARG00000002947,abcd3b,"ATP-binding cassette, sub-family D (ALD), member 3b",532.5160139,709.9930454,1.333279551,0.414979305,0.00033607,0.001562451
ENSDARG00000002949,ppp6c,"protein phosphatase 6, catalytic subunit",732.1560894,830.286359,1.134028982,0.181457512,0.102218973,0.204963404
ENSDARG00000002952,smo,"smoothened, frizzled class receptor",567.712482,483.8352648,0.852254315,-0.230644096,0.064211195,0.141666555
ENSDARG00000002956,si:dkey-32n7.4,si:dkey-32n7.4,291.5902967,123.2534331,0.422695857,-1.242308122,8.35E-08,7.82E-07
ENSDARG00000002959,gpr34b,G protein-coupled receptor 34b,23.34564146,12.63480519,0.541225821,-0.885697426,0.008411074,0.0263807
ENSDARG00000002967,pdap1b,pdgfa associated protein 1b,254.6726716,300.9487632,1.181707403,0.240872861,0.054520517,0.124076059
ENSDARG00000002968,a1cf,apobec1 complementation factor,15.56872079,3.699307786,0.23766051,-2.073025891,2.54E-05,0.000152813
ENSDARG00000002970,ss18,"synovial sarcoma translocation, chromosome 18 (H. sapiens)",451.4446091,441.0372798,0.97694666,-0.0336483,0.810082923,0.903334321
ENSDARG00000002971,phc1,polyhomeotic homolog 1,94.39478457,83.45103657,0.884065289,-0.177775177,0.300589058,0.4659014
ENSDARG00000002986,gda,guanine deaminase,23.38140248,44.43157705,1.900257131,0.926194648,0.000290699,0.001376809
ENSDARG00000002988,tnnt2d,"troponin T2d, cardiac",4.27678699,1.809508317,0.423234799,-1.240469842,0.16883699,0.302214983
ENSDARG00000002991,cep135,centrosomal protein 135,113.5073201,95.38723815,0.840363403,-0.250914759,0.134552536,0.25449067
ENSDARG00000002994,itpkca,inositol-trisphosphate 3-kinase Ca,197.0699955,147.169508,0.746789286,-0.421226866,0.010463714,0.031709537
ENSDARG00000003008,prkcea,"protein kinase C, epsilon a",337.8665998,394.5645479,1.167811143,0.223806982,0.075213433,0.160772233
ENSDARG00000003017,zgc:55512,zgc:55512,746.0731245,1032.831663,1.384356632,0.469215652,0.000291086,0.001377667
ENSDARG00000003020,lrrc4.2,leucine rich repeat containing 4,24.21182737,0.582984131,0.024118791,-5.373698578,5.54E-18,1.54E-16
ENSDARG00000003021,hdac8,histone deacetylase 8,169.8001117,151.1165362,0.889967885,-0.168174819,0.27260769,0.433705887
ENSDARG00000003022,limk1b,LIM domain kinase 1-like,148.9565225,241.5707494,1.621749244,0.697550766,7.40E-07,5.97E-06
ENSDARG00000003027,scnm1,sodium channel modifier 1,39.87897372,46.19358027,1.158340289,0.21205914,0.355562345,0.52528602
ENSDARG00000003032,eif4a1b,eukaryotic translation initiation factor 4A1B,6441.893783,4514.451519,0.700795755,-0.512934059,1.19E-06,9.20E-06
ENSDARG00000003035,hspa9,heat shock protein 9,4063.06054,3053.939038,0.751635191,-0.41189548,0.002512538,0.009285241
ENSDARG00000003041,,,348.2686319,273.8656254,0.786363783,-0.346731216,0.007269954,0.023272605
ENSDARG00000003046,sorbs2a,sorbin and SH3 domain containing 2a,184.9885777,175.4483469,0.94842828,-0.076389414,0.556463784,0.713576155
ENSDARG00000003054,tacr3l,tachykinin receptor 3-like,5.798143177,3.59758572,0.620537485,-0.688409734,0.309478555,0.475437286
ENSDARG00000003058,fgfr1op,FGFR1 oncogene partner,243.8697238,281.1667158,1.152937554,0.205314375,0.122946259,0.236519242
ENSDARG00000003061,cd276,CD276 molecule,395.4325432,408.2424205,1.032394514,0.04599438,0.692412271,0.821754599
ENSDARG00000003068,gorasp1a,golgi reassembly stacking protein 1a,545.2174216,663.9921753,1.21784802,0.284334105,0.014222228,0.040987196
ENSDARG00000003069,btbd7,BTB (POZ) domain containing 7,440.3651453,465.2515213,1.056512918,0.079310408,0.50276199,0.667270138
ENSDARG00000003081,mybphb,myosin binding protein Hb,2.253082059,0.689040407,0.306129231,-1.707787288,0.186309125,0.325304295
ENSDARG00000003084,spire2,spire-type actin nucleation factor 2,26.68981627,15.05996338,0.564275114,-0.825529371,0.007570484,0.024112631
ENSDARG00000003085,stambpl1,STAM binding protein-like 1,68.45392142,72.06871321,1.052805433,0.07423884,0.669505749,0.802362731
ENSDARG00000003087,ubxn6,UBX domain protein 6,182.0965204,188.8804101,1.037254157,0.052769439,0.683515532,0.814594028
ENSDARG00000003091,oclnb,occludin b,1877.197132,3103.889366,1.653469771,0.72549667,2.34E-11,3.56E-10
ENSDARG00000003098,kdm5bb,lysine (K)-specific demethylase 5Bb,2198.050623,2354.030918,1.07096298,0.098908612,0.336980098,0.505167961
ENSDARG00000003109,rcan1a,regulator of calcineurin 1a,535.1252358,495.8429606,0.926592507,-0.109993078,0.353176655,0.522983008
ENSDARG00000003113,ada,adenosine deaminase,1046.964038,574.0224416,0.548273744,-0.867031708,2.50E-14,5.07E-13
ENSDARG00000003127,zgc:123105,zgc:123105,287.392872,230.6556789,0.802580366,-0.317282232,0.018695434,0.051579388
ENSDARG00000003132,apip,APAF1 interacting protein,137.8566277,148.2263129,1.07522025,0.104632214,0.466927194,0.634461452
ENSDARG00000003142,dachc,dachshund c,50.8518012,248.6850843,4.8903124,2.289926629,3.11E-46,3.95E-44
ENSDARG00000003144,pxmp2,peroxisomal membrane protein 2,88.32751863,62.03970389,0.702385876,-0.509664261,0.013474666,0.039199638
ENSDARG00000003145,,,86.73346169,59.02979822,0.680592201,-0.555137475,0.002095854,0.007926854
ENSDARG00000003151,skp1,S-phase kinase-associated protein 1,1111.507662,1376.328004,1.238253062,0.308306189,0.005116564,0.017202708
